stars,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,DogsAllowed,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WiFi
3.406832298,2,1,1,1,-1,-1,-1,1,1,-1,1,2,1,1,1,-1
4.066757493,2,1,1,1,-1,1,1,1,1,1,1,2,1,1,1,2
2.75,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0
4.142857143,0,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,2
4.045751634,0,1,1,1,0,1,1,0,0,-1,1,2,-1,0,1,2
4.026865672,2,1,1,1,0,1,1,1,1,1,1,2,1,0,1,2
2.578947368,0,1,1,0,0,1,-1,0,-1,-1,1,2,-1,0,1,2
3.4,0,0,0,0,0,0,-1,2,0,0,1,2,0,-1,0,0
4.222222222,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
3.704081633,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.740740741,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
4.375661376,2,1,1,1,0,1,-1,1,1,1,1,1,-1,-1,1,2
3.933333333,0,1,1,1,1,1,-1,2,1,-1,-1,2,-1,1,-1,2
4.75,2,0,0,0,0,1,-1,2,-1,-1,1,3,1,0,-1,0
4.343478261,0,1,1,1,0,0,1,0,-1,-1,0,1,-1,0,1,-1
3.87254902,1,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,2
1.4,1,0,0,0,0,1,-1,1,-1,1,1,2,1,0,1,-1
3.461538462,2,1,0,0,0,1,1,1,1,1,1,2,1,0,1,2
3.973684211,2,1,1,1,1,0,-1,0,1,-1,0,1,1,1,1,1
3.666666667,2,1,1,1,0,-1,-1,-1,1,-1,1,2,1,1,-1,-1
3.868852459,0,0,-1,1,0,1,-1,-1,-1,-1,1,1,-1,0,1,0
3.395348837,2,1,0,1,0,1,1,1,1,-1,1,1,1,0,1,-1
4.390909091,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
4.136904762,0,1,1,1,1,1,1,1,1,-1,1,2,-1,-1,1,2
2.666666667,1,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
2.18,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,-1,1,2
2.96,2,0,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
3,0,0,0,0,0,1,1,0,1,-1,-1,2,1,0,-1,2
4.166666667,1,0,0,0,0,-1,-1,0,1,-1,1,2,-1,1,1,2
4.692307692,2,1,1,1,0,1,1,2,1,-1,1,2,-1,-1,1,2
3.833333333,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,2
3.205128205,1,1,0,0,0,1,1,1,1,-1,1,2,-1,0,1,2
2.631578947,0,0,1,0,0,1,-1,2,-1,-1,1,2,1,0,1,2
2.455696203,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,2
2.333333333,2,1,0,1,0,1,1,1,-1,-1,1,2,1,0,1,2
4.065989848,2,1,1,1,-1,1,1,1,-1,-1,1,2,-1,1,1,2
2.944444444,0,1,0,1,-1,1,1,1,-1,-1,1,2,-1,1,1,-1
4.192307692,0,0,1,1,0,1,-1,1,-1,-1,-1,1,-1,0,1,2
4,2,1,0,1,-1,0,1,0,1,-1,0,0,-1,1,1,2
3.5,0,0,0,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.141747573,0,1,1,1,-1,1,-1,1,-1,-1,1,2,1,1,1,-1
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.697674419,0,1,0,1,0,1,-1,1,1,-1,-1,1,-1,-1,1,2
3.961538462,0,0,1,1,0,1,-1,2,-1,-1,1,1,-1,0,1,-1
2.944954128,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
2.583333333,0,1,1,0,0,1,1,0,-1,1,1,1,-1,0,1,0
3.973856209,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,2
2.95,0,1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,-1
4.221052632,0,1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,2
3.59375,0,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,2
3.388888889,0,1,1,0,0,0,0,0,0,0,0,2,-1,0,1,0
2.59375,0,1,1,1,0,1,1,2,-1,-1,1,1,-1,1,1,2
3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.615384615,2,1,1,0,0,1,-1,1,-1,-1,1,2,1,0,1,2
3.384615385,2,0,1,1,0,1,1,2,1,-1,1,1,-1,0,1,2
2.75,0,0,0,0,0,-1,0,0,0,-1,1,0,-1,0,0,0
3.657142857,0,1,-1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.12173913,0,1,1,0,0,1,-1,1,1,-1,1,2,-1,1,1,2
4.220779221,0,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
4.737704918,0,1,1,0,0,1,-1,2,-1,-1,1,2,-1,-1,1,-1
3.620272315,2,-1,1,1,0,-1,1,1,-1,-1,1,2,1,1,1,2
3.62962963,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,0
4.116666667,2,1,0,1,0,1,-1,1,1,1,1,2,1,1,1,2
3.469957082,2,1,1,1,0,-1,1,-1,1,-1,1,2,1,0,1,2
4.090909091,1,-1,0,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
4.294755877,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.421052632,0,-1,1,0,0,1,-1,2,-1,-1,1,1,-1,-1,1,-1
2.256410256,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.791817088,2,1,1,1,-1,1,1,1,1,-1,1,2,1,1,1,2
3.822033898,0,-1,1,0,0,1,-1,1,1,-1,1,2,-1,1,1,-1
2.752941176,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.7,2,-1,1,0,0,-1,1,1,1,-1,1,2,-1,1,1,2
4.333333333,0,0,1,1,0,1,0,2,1,1,1,1,-1,0,1,2
3,0,0,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
4.2,0,1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,2
4.47715736,1,1,1,1,0,-1,-1,1,1,-1,1,2,-1,0,1,-1
1.5625,0,1,1,0,0,1,-1,-1,-1,-1,1,1,-1,0,1,2
2.538461538,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
4,0,0,-1,0,0,1,-1,2,-1,-1,1,2,-1,0,1,0
3.06779661,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.708571429,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
3.92,2,-1,0,1,-1,1,1,1,1,1,1,2,1,1,1,2
3.6,2,-1,0,0,0,1,-1,1,1,1,1,2,1,0,1,-1
3.625,0,1,0,0,0,1,1,2,-1,-1,1,1,1,0,1,2
3.929133858,2,-1,1,1,0,-1,1,-1,1,-1,1,2,1,1,1,2
3.184210526,1,1,1,1,0,1,1,1,1,-1,1,1,1,0,1,2
3.25,0,-1,0,0,0,1,0,1,-1,-1,1,1,0,0,1,-1
2.901234568,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
1.909090909,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.270588235,1,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
2.703125,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.867346939,2,-1,0,1,0,1,-1,1,1,-1,-1,2,-1,0,1,-1
3,0,1,1,0,0,1,-1,0,-1,-1,1,2,-1,0,1,-1
3.414141414,2,1,1,1,0,1,1,1,-1,-1,1,2,1,0,-1,-1
4.088235294,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4.529411765,2,1,0,1,-1,-1,-1,1,-1,-1,1,3,1,1,1,2
4.212962963,0,1,0,1,0,1,-1,1,1,-1,-1,1,-1,0,1,-1
2.8,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.121212121,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.285714286,0,1,0,0,0,1,-1,1,-1,-1,1,2,1,0,-1,2
2.888888889,0,1,0,0,0,1,0,0,-1,-1,1,2,1,0,-1,-1
2.974874372,2,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
3.918604651,1,1,1,1,0,1,-1,1,-1,1,1,2,1,0,1,2
4.045454545,0,1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,-1
3.512195122,0,1,1,1,1,1,-1,0,1,-1,1,1,-1,0,1,2
2.8,2,1,1,1,0,1,1,2,-1,-1,1,2,1,0,1,2
3.875,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0
3.627819549,1,1,1,1,0,1,1,1,1,-1,1,2,-1,1,1,2
2.117647059,0,1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,0
3.636363636,2,1,0,1,0,-1,-1,1,1,-1,1,3,1,0,1,2
3.333333333,2,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0
4,0,0,1,0,0,1,1,0,-1,-1,1,1,-1,0,1,0
3.5,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.115384615,0,1,1,1,0,1,1,1,-1,-1,1,2,-1,1,1,2
4.186046512,0,-1,1,1,0,1,-1,2,1,-1,1,1,-1,1,1,2
1.863013699,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.181818182,2,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1
3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3.206349206,2,1,1,1,0,-1,1,1,1,-1,1,1,-1,1,1,-1
3,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,-1,1,-1
4.333333333,0,1,1,1,0,1,1,2,1,1,1,1,-1,0,1,2
2.781609195,0,-1,0,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
3.166666667,2,1,0,1,-1,1,1,1,1,-1,1,2,1,1,1,2
2.366666667,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,0
2.772357724,2,1,0,0,-1,-1,1,-1,1,-1,1,2,1,1,-1,2
3.50862069,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,2
3.8,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,-1,1,2
4.673913043,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.166666667,0,-1,1,0,0,1,1,0,1,-1,1,1,-1,0,1,0
4.458333333,0,1,1,1,0,1,-1,1,-1,-1,1,2,1,1,1,-1
3.676470588,2,1,1,1,0,1,1,1,-1,-1,1,2,1,1,1,2
3.461956522,2,1,0,1,0,-1,1,-1,1,-1,1,2,1,1,1,2
3.333333333,0,0,1,0,0,1,1,1,0,-1,1,1,1,1,1,0
3.481481481,2,1,1,1,-1,-1,-1,1,-1,-1,1,2,1,1,1,2
3.30861244,2,-1,1,0,0,1,1,1,-1,-1,1,2,-1,1,1,2
3.870967742,2,-1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
3.25,0,1,1,1,0,1,-1,1,1,1,1,2,-1,1,1,2
2.4,0,-1,0,0,0,1,1,-1,-1,-1,-1,1,-1,0,1,2
4.5,0,-1,0,1,0,0,1,1,1,-1,0,2,1,0,1,2
2,0,0,0,0,0,1,0,0,0,-1,1,1,-1,0,1,0
2.593908629,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2
4.88976378,0,1,1,0,0,1,1,1,1,1,-1,1,-1,-1,1,2
4.013888889,0,1,0,1,0,1,-1,1,-1,1,-1,1,-1,-1,1,-1
4.096774194,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4.275862069,0,0,1,0,0,1,0,0,0,-1,1,2,-1,0,1,0
4.222222222,0,0,0,1,0,1,0,0,1,-1,-1,2,-1,0,1,0
3.821428571,0,1,1,0,0,1,1,1,-1,1,1,1,-1,0,1,-1
2.138888889,0,1,1,1,0,1,-1,2,-1,-1,-1,1,-1,0,1,-1
3.666666667,0,0,0,0,0,-1,0,0,0,-1,1,1,-1,0,1,-1
3.803664921,2,1,1,1,0,1,1,1,-1,-1,1,2,1,0,1,2
4.253333333,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
4.258760108,0,1,1,0,0,1,-1,1,1,-1,1,2,-1,1,1,2
3.989974937,2,-1,1,1,0,1,1,-1,-1,-1,1,2,-1,1,-1,2
3.96969697,2,-1,0,1,0,1,1,-1,1,-1,1,2,1,1,1,2
3.807692308,0,1,0,0,0,1,-1,1,1,1,1,2,-1,0,1,0
3.470588235,0,-1,1,0,0,1,-1,-1,-1,-1,1,2,-1,-1,1,-1
4.03030303,1,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
3,2,1,0,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.077738516,0,1,-1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.4,0,0,1,0,0,1,0,0,1,-1,1,1,-1,0,1,0
2.428571429,0,0,1,0,0,1,0,0,-1,-1,1,2,-1,0,-1,2
3.882352941,2,-1,1,1,0,-1,-1,0,-1,-1,1,2,-1,0,-1,2
3.739130435,0,0,1,1,0,1,1,1,-1,-1,1,1,-1,-1,1,-1
3.813253012,2,1,1,1,0,-1,-1,2,1,-1,1,3,1,0,1,2
3.888888889,2,1,0,1,-1,-1,-1,0,1,-1,1,3,1,1,1,2
4.005319149,2,1,1,1,1,1,-1,1,1,-1,1,2,1,1,1,2
3.38961039,1,1,1,1,0,1,1,1,1,1,1,2,-1,0,1,2
4.2,1,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,2
3.557377049,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
3.346153846,2,1,0,1,0,-1,-1,2,-1,-1,1,3,1,1,-1,-1
2.870967742,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.027777778,1,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0
3.5,0,-1,1,0,0,1,1,1,1,-1,-1,1,-1,0,1,0
4.355555556,0,1,1,1,-1,1,1,2,-1,1,1,2,1,1,1,2
3.775,2,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,2
4.258064516,0,1,0,1,0,1,-1,1,1,-1,-1,1,-1,0,1,-1
3.138297872,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.461538462,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,0
4.096348884,2,-1,1,1,0,1,-1,1,-1,-1,1,2,1,0,1,-1
4.519379845,0,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,2
3.550724638,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
2.9375,2,1,1,1,1,1,1,0,1,-1,0,0,1,1,1,2
2.5,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0
1.940074906,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,-1
4.425438596,2,1,1,1,1,1,-1,1,1,-1,1,2,-1,0,1,2
4,2,1,0,1,-1,1,1,1,-1,-1,1,2,1,1,1,2
3.628318584,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,2
4.090909091,0,1,1,1,0,1,1,2,-1,1,1,2,-1,-1,1,-1
4,0,1,0,1,0,1,-1,2,1,-1,-1,1,1,0,1,2
2.347826087,0,-1,1,0,0,1,-1,0,-1,-1,1,1,-1,0,1,0
3.75,1,0,0,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.6,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2.857142857,0,0,0,0,0,1,-1,0,-1,-1,-1,1,-1,0,1,0
3.68627451,2,-1,1,1,0,-1,1,0,-1,-1,1,2,1,1,1,2
3.105263158,0,1,0,0,0,1,-1,-1,1,-1,1,2,-1,0,1,2
3.285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1,1,1,0,1,1,1,-1,1,-1,2,1,1,1,2
2.967213115,0,1,0,1,0,1,1,1,1,-1,1,2,-1,0,1,-1
3.666666667,0,-1,0,1,-1,1,1,0,-1,-1,1,0,1,1,1,2
4.258741259,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.392857143,2,1,0,1,-1,-1,1,1,1,-1,1,2,1,1,1,2
4.333333333,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,1,2
4.5,0,-1,1,0,0,1,-1,0,-1,1,1,1,-1,0,-1,0
3.427350427,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,2
4.333333333,0,0,0,0,0,1,1,0,0,-1,-1,2,-1,0,1,0
3.666666667,1,0,1,1,0,1,-1,1,1,-1,1,2,0,0,1,2
2.914893617,0,-1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,-1
3,2,1,1,0,0,1,1,2,1,-1,1,2,1,0,1,2
4.75,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,1,0
2.791666667,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.832061069,2,1,1,1,-1,1,1,1,-1,-1,1,2,1,1,1,2
4.368932039,2,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,2
3.913669065,2,1,1,1,-1,1,1,1,1,1,1,3,1,1,1,2
3.505415162,2,1,1,1,1,1,1,1,1,1,1,2,1,0,1,2
3.5,0,-1,1,0,0,1,1,0,-1,-1,1,2,1,0,0,2
2.91011236,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.818181818,0,1,0,0,0,1,1,1,-1,-1,1,2,-1,1,1,2
2.75,2,0,1,1,0,1,0,-2,1,0,1,1,0,0,1,0
3.521613833,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,-1
3.166666667,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,1,1,0,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.632124352,0,1,1,1,0,0,0,0,1,-1,0,1,0,0,1,2
2.857923497,2,1,0,1,0,1,1,1,1,1,1,2,1,0,1,-1
3.898305085,2,-1,1,0,0,-1,1,2,1,-1,1,2,1,1,1,2
2.764705882,0,1,0,1,0,1,-1,1,-1,-1,1,2,1,0,1,2
4.331325301,0,1,1,1,-1,1,-1,1,1,1,1,2,-1,1,1,-1
3.820512821,2,1,0,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.2,0,-1,1,0,0,1,-1,0,1,1,1,1,-1,0,1,0
2.375,0,0,1,1,0,1,0,0,1,-1,1,1,-1,0,-1,0
2.875,1,1,1,0,0,1,1,1,-1,-1,1,1,-1,0,1,-1
2.9,1,1,1,1,0,1,1,2,-1,-1,1,1,1,0,1,2
3.860158311,2,1,1,1,-1,-1,1,1,1,-1,1,2,-1,1,1,2
3.475524476,2,1,0,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
2.833333333,0,-1,1,1,0,1,0,1,-1,-1,1,2,-1,0,1,-1
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4.2,0,0,-1,0,0,0,0,0,-1,-1,0,1,-1,0,1,0
2.95,0,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,0,1,-1
3,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.823529412,0,0,0,0,0,1,-1,-2,0,-1,-1,2,1,1,1,-1
3.25,1,1,0,0,0,1,1,-1,1,1,1,2,-1,1,1,-1
3.6,0,1,0,0,0,1,-1,2,1,0,1,2,0,1,1,0
3.188679245,2,0,1,0,0,1,1,0,1,-1,1,2,1,1,1,0
4.097142857,0,1,1,1,0,1,1,1,1,1,1,2,-1,-1,1,2
4.571078431,2,1,0,1,0,1,1,1,-1,-1,1,2,1,0,1,2
3.906040268,2,1,1,1,0,1,-1,2,1,-1,1,1,1,0,1,2
2.25,0,-1,1,0,0,-1,-1,1,1,-1,1,2,-1,0,1,-1
3.691823899,2,1,0,1,0,-1,-1,1,1,1,-1,2,-1,1,1,2
2.066666667,0,-1,1,0,0,1,-1,2,1,1,1,2,-1,0,1,2
3.75,2,1,0,0,0,1,1,2,-1,1,1,2,1,1,1,0
2.8,0,1,1,0,0,1,-1,-1,1,-1,1,1,-1,0,1,2
3.133333333,2,-1,0,1,0,1,1,-1,1,-1,1,2,1,1,1,2
4.308823529,1,1,1,1,0,1,-1,1,1,1,-1,2,-1,0,1,2
3.4,1,1,0,0,0,1,1,1,-1,-1,1,2,-1,0,1,2
4.181818182,0,0,0,0,0,1,1,0,-1,-1,1,2,-1,0,1,2
2.666666667,0,0,1,0,0,1,-1,0,-1,-1,1,2,-1,0,1,0
2.622180451,0,1,1,0,0,1,1,1,1,-1,1,1,-1,1,1,-1
2.96,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
3.037037037,1,1,1,1,0,1,1,1,1,-1,1,2,-1,-1,1,2
3.912903226,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.327433628,1,1,1,1,1,-1,1,1,1,-1,1,2,1,1,1,2
3.25,0,1,0,0,0,1,1,2,-1,-1,1,1,-1,0,1,0
3.105263158,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
4.388888889,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4.223140496,1,1,1,1,0,1,-1,1,1,-1,1,1,1,0,1,2
3.181818182,0,1,0,0,0,1,-1,2,-1,-1,-1,1,-1,0,1,-1
2.032258065,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.675,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.01369863,2,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,2
2,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
1.625,0,0,1,0,0,1,0,0,0,-1,-1,1,-1,0,1,-1
4.536585366,2,1,-1,1,0,-1,1,1,-1,-1,1,1,-1,1,1,2
2.888888889,1,1,0,1,0,1,-1,1,-1,-1,1,2,1,0,1,2
5,0,1,1,0,0,1,-1,1,-1,-1,1,1,-1,-1,1,-1
2.470588235,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.860103627,2,1,1,1,0,-1,-1,1,1,-1,1,3,1,0,1,-1
3.129411765,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
3.142857143,0,0,1,0,0,1,0,0,0,-1,1,1,-1,0,1,-1
3.564102564,2,1,0,0,0,1,-1,2,1,1,1,1,-1,0,-1,2
2.733333333,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
2.777777778,0,-1,0,0,0,1,1,-1,-1,-1,1,2,1,1,1,2
2.795454545,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.748618785,2,1,1,1,0,-1,1,1,1,-1,1,2,-1,1,1,2
4.260869565,0,1,0,1,0,1,-1,2,-1,-1,1,2,-1,1,1,2
4.072727273,2,-1,1,0,0,1,-1,1,1,-1,1,2,1,0,1,2
3.666666667,0,0,0,0,0,1,-1,0,0,-1,0,1,-1,0,1,0
3.117647059,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
2.75,2,0,0,1,0,1,1,2,-1,-1,1,1,1,0,1,0
2.862068966,0,0,1,1,0,1,1,1,1,-1,1,2,1,0,1,0
3.866666667,2,1,1,1,0,-1,1,1,-1,-1,1,2,1,0,1,-1
3.385964912,1,1,0,1,0,1,1,1,1,1,1,1,-1,0,1,2
3.333333333,1,1,0,1,0,1,1,2,-1,-1,1,2,-1,1,1,-1
2.433333333,0,1,0,1,0,1,-1,-1,-1,-1,1,2,-1,0,1,1
3.704918033,2,1,0,1,0,1,-1,1,1,-1,1,2,1,0,1,-1
2.346153846,2,-1,1,1,0,1,1,1,-1,-1,1,2,1,0,1,-1
3.941176471,2,0,0,1,0,-1,-1,2,-1,-1,1,2,1,0,-1,-1
4.68,0,1,1,1,0,-1,-1,0,1,-1,1,1,-1,0,1,2
3.775700935,1,-1,1,1,0,1,-1,1,-1,-1,1,2,1,1,1,-1
4.258663366,0,1,1,1,-1,1,1,1,-1,1,1,2,1,1,1,-1
4.833333333,0,1,0,0,-1,1,1,0,1,-1,1,0,1,1,1,0
2.75,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0
3.361581921,1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
3.649253731,2,1,1,1,0,1,1,1,1,1,1,2,1,0,1,2
3.24137931,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
3.877192982,0,1,0,1,0,1,1,1,-1,-1,1,1,1,0,1,-1
4.403225806,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,2
4.6,0,1,1,1,1,0,-1,0,-1,-1,0,0,-1,-1,1,-1
3.43902439,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.75,0,1,0,0,0,1,-1,2,-1,-1,1,1,-1,0,1,2
3.725274725,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.647058824,0,-1,0,1,0,1,1,1,-1,-1,1,2,-1,1,-1,2
4.681818182,2,0,1,1,0,1,1,1,1,-1,1,1,-1,0,1,2
2.826086957,0,1,1,1,0,1,-1,1,1,1,1,1,-1,1,1,2
3.707317073,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,-1
4.049792531,1,1,1,0,-1,1,-1,1,1,-1,1,2,-1,1,1,2
4.6,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0
1.153846154,1,-1,0,0,0,1,-1,1,1,-1,1,2,0,0,1,-1
3.564885496,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,-1,1,-1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.801886792,0,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,-1,1,2
3.652329749,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,2
2.333333333,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
2.452380952,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.702702703,0,1,-1,1,0,1,1,2,-1,-1,-1,1,-1,0,1,-1
3.68627451,0,1,0,1,0,1,-1,1,1,-1,1,2,-1,0,-1,-1
4.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.642241379,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
3.375,0,1,0,1,-1,1,1,0,-1,1,1,2,1,1,1,2
4.833333333,2,1,0,1,0,1,-1,1,-1,-1,1,2,-1,1,1,2
3.681034483,1,1,0,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.709677419,2,1,0,1,0,1,-1,2,-1,-1,1,2,-1,0,1,-1
2.1,2,-1,0,1,0,1,1,1,-1,-1,1,2,1,1,1,2
4.375,2,1,1,0,0,1,-1,2,-1,-1,1,2,1,1,-1,-1
3.981651376,0,1,1,0,0,1,-1,1,1,-1,1,2,1,1,1,2
3.50867052,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
4.275862069,0,-1,0,0,0,1,-1,2,1,-1,1,2,1,1,-1,2
4.457627119,1,1,1,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
2.714285714,0,-1,1,0,0,1,-1,0,-1,-1,-1,1,-1,0,1,-1
4,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,2
4,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,1,2
